C-TUM_ICD10_3ST-0;C-BERJ-0;C-BUNDESLAND-0;C-KRE_GESCHLECHT-0;F-KRE
TUM_ICD10_3ST-C22;BERJ-2010;BUNDESLAND-6;GESCHLECHT-2;40
TUM_ICD10_3ST-C22;BERJ-2010;BUNDESLAND-7;GESCHLECHT-1;42
TUM_ICD10_3ST-C22;BERJ-2010;BUNDESLAND-7;GESCHLECHT-2;22
TUM_ICD10_3ST-C22;BERJ-2010;BUNDESLAND-8;GESCHLECHT-1;27
TUM_ICD10_3ST-C22;BERJ-2010;BUNDESLAND-8;GESCHLECHT-2;6
TUM_ICD10_3ST-C22;BERJ-2010;BUNDESLAND-9;GESCHLECHT-1;131
TUM_ICD10_3ST-C22;BERJ-2010;BUNDESLAND-9;GESCHLECHT-2;66
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-1;GESCHLECHT-1;32
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-1;GESCHLECHT-2;12
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-2;GESCHLECHT-1;40
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-2;GESCHLECHT-2;21
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-3;GESCHLECHT-1;146
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-3;GESCHLECHT-2;56
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-4;GESCHLECHT-1;117
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-4;GESCHLECHT-2;48
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-5;GESCHLECHT-1;29
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-5;GESCHLECHT-2;12
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-6;GESCHLECHT-1;89
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-6;GESCHLECHT-2;45
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-7;GESCHLECHT-1;55
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-7;GESCHLECHT-2;14
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-8;GESCHLECHT-1;29
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-8;GESCHLECHT-2;8
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-9;GESCHLECHT-1;130
TUM_ICD10_3ST-C22;BERJ-2011;BUNDESLAND-9;GESCHLECHT-2;72
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-1;GESCHLECHT-1;25
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-1;GESCHLECHT-2;13
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-2;GESCHLECHT-1;56
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-2;GESCHLECHT-2;32
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-3;GESCHLECHT-1;165
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-3;GESCHLECHT-2;71
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-4;GESCHLECHT-1;126
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-4;GESCHLECHT-2;51
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-5;GESCHLECHT-1;38
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-5;GESCHLECHT-2;21
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-6;GESCHLECHT-1;106
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-6;GESCHLECHT-2;48
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-7;GESCHLECHT-1;35
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-7;GESCHLECHT-2;17
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-8;GESCHLECHT-1;22
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-8;GESCHLECHT-2;16
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-9;GESCHLECHT-1;136
TUM_ICD10_3ST-C22;BERJ-2012;BUNDESLAND-9;GESCHLECHT-2;78
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-1;GESCHLECHT-1;30
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-1;GESCHLECHT-2;13
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-2;GESCHLECHT-1;56
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-2;GESCHLECHT-2;33
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-3;GESCHLECHT-1;141
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-3;GESCHLECHT-2;55
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-4;GESCHLECHT-1;134
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-4;GESCHLECHT-2;49
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-5;GESCHLECHT-1;41
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-5;GESCHLECHT-2;23
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-6;GESCHLECHT-1;118
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-6;GESCHLECHT-2;46
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-7;GESCHLECHT-1;54
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-7;GESCHLECHT-2;22
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-8;GESCHLECHT-1;23
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-8;GESCHLECHT-2;14
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-9;GESCHLECHT-1;158
TUM_ICD10_3ST-C22;BERJ-2013;BUNDESLAND-9;GESCHLECHT-2;77
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-1;GESCHLECHT-1;36
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-1;GESCHLECHT-2;12
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-2;GESCHLECHT-1;58
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-2;GESCHLECHT-2;17
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-3;GESCHLECHT-1;125
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-3;GESCHLECHT-2;68
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-4;GESCHLECHT-1;131
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-4;GESCHLECHT-2;50
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-5;GESCHLECHT-1;36
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-5;GESCHLECHT-2;14
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-6;GESCHLECHT-1;98
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-6;GESCHLECHT-2;47
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-7;GESCHLECHT-1;60
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-7;GESCHLECHT-2;15
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-8;GESCHLECHT-1;28
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-8;GESCHLECHT-2;12
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-9;GESCHLECHT-1;132
TUM_ICD10_3ST-C22;BERJ-2014;BUNDESLAND-9;GESCHLECHT-2;77
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-1;GESCHLECHT-1;28
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-1;GESCHLECHT-2;8
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-2;GESCHLECHT-1;49
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-2;GESCHLECHT-2;16
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-3;GESCHLECHT-1;138
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-3;GESCHLECHT-2;53
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-4;GESCHLECHT-1;138
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-4;GESCHLECHT-2;42
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-5;GESCHLECHT-1;36
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-5;GESCHLECHT-2;16
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-6;GESCHLECHT-1;88
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-6;GESCHLECHT-2;46
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-7;GESCHLECHT-1;48
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-7;GESCHLECHT-2;18
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-8;GESCHLECHT-1;30
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-8;GESCHLECHT-2;13
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-9;GESCHLECHT-1;149
TUM_ICD10_3ST-C22;BERJ-2015;BUNDESLAND-9;GESCHLECHT-2;74
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-1;GESCHLECHT-1;23
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-1;GESCHLECHT-2;9
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-2;GESCHLECHT-1;54
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-2;GESCHLECHT-2;20
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-3;GESCHLECHT-1;162
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-3;GESCHLECHT-2;54
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-4;GESCHLECHT-1;137
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-4;GESCHLECHT-2;43
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-5;GESCHLECHT-1;32
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-5;GESCHLECHT-2;13
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-6;GESCHLECHT-1;87
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-6;GESCHLECHT-2;30
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-7;GESCHLECHT-1;52
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-7;GESCHLECHT-2;18
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-8;GESCHLECHT-1;24
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-8;GESCHLECHT-2;9
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-9;GESCHLECHT-1;119
TUM_ICD10_3ST-C22;BERJ-2016;BUNDESLAND-9;GESCHLECHT-2;56
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-1;GESCHLECHT-1;31
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-1;GESCHLECHT-2;10
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-2;GESCHLECHT-1;70
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-2;GESCHLECHT-2;19
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-3;GESCHLECHT-1;148
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-3;GESCHLECHT-2;69
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-4;GESCHLECHT-1;142
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-4;GESCHLECHT-2;53
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-5;GESCHLECHT-1;42
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-5;GESCHLECHT-2;15
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-6;GESCHLECHT-1;112
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-6;GESCHLECHT-2;34
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-7;GESCHLECHT-1;54
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-7;GESCHLECHT-2;19
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-8;GESCHLECHT-1;28
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-8;GESCHLECHT-2;14
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-9;GESCHLECHT-1;148
TUM_ICD10_3ST-C22;BERJ-2017;BUNDESLAND-9;GESCHLECHT-2;66
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-1;GESCHLECHT-1;23
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-1;GESCHLECHT-2;10
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-2;GESCHLECHT-1;68
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-2;GESCHLECHT-2;26
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-3;GESCHLECHT-1;145
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-3;GESCHLECHT-2;58
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-4;GESCHLECHT-1;132
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-4;GESCHLECHT-2;46
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-5;GESCHLECHT-1;30
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-5;GESCHLECHT-2;16
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-6;GESCHLECHT-1;97
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-6;GESCHLECHT-2;31
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-7;GESCHLECHT-1;81
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-7;GESCHLECHT-2;22
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-8;GESCHLECHT-1;21
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-8;GESCHLECHT-2;12
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-9;GESCHLECHT-1;110
TUM_ICD10_3ST-C22;BERJ-2018;BUNDESLAND-9;GESCHLECHT-2;53
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-1;GESCHLECHT-1;31
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-1;GESCHLECHT-2;11
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-2;GESCHLECHT-1;54
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-2;GESCHLECHT-2;16
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-3;GESCHLECHT-1;126
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-3;GESCHLECHT-2;45
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-4;GESCHLECHT-1;164
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-4;GESCHLECHT-2;48
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-5;GESCHLECHT-1;36
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-5;GESCHLECHT-2;20
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-6;GESCHLECHT-1;115
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-6;GESCHLECHT-2;47
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-7;GESCHLECHT-1;62
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-7;GESCHLECHT-2;21
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-8;GESCHLECHT-1;39
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-8;GESCHLECHT-2;10
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-9;GESCHLECHT-1;132
TUM_ICD10_3ST-C22;BERJ-2019;BUNDESLAND-9;GESCHLECHT-2;47
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-1;GESCHLECHT-1;6
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-1;GESCHLECHT-2;19
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-2;GESCHLECHT-1;6
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-2;GESCHLECHT-2;21
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-3;GESCHLECHT-1;18
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-3;GESCHLECHT-2;84
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-4;GESCHLECHT-1;11
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-4;GESCHLECHT-2;53
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-5;GESCHLECHT-1;4
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-5;GESCHLECHT-2;30
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-6;GESCHLECHT-1;7
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-6;GESCHLECHT-2;25
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-7;GESCHLECHT-1;8
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-7;GESCHLECHT-2;12
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-8;GESCHLECHT-1;2
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-8;GESCHLECHT-2;9
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-9;GESCHLECHT-1;37
TUM_ICD10_3ST-C23;BERJ-1983;BUNDESLAND-9;GESCHLECHT-2;137
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-1;GESCHLECHT-1;4
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-1;GESCHLECHT-2;20
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-2;GESCHLECHT-1;4
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-2;GESCHLECHT-2;19
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-3;GESCHLECHT-1;20
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-3;GESCHLECHT-2;75
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-4;GESCHLECHT-1;9
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-4;GESCHLECHT-2;41
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-5;GESCHLECHT-1;4
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-5;GESCHLECHT-2;12
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-6;GESCHLECHT-1;11
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-6;GESCHLECHT-2;45
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-7;GESCHLECHT-1;6
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-7;GESCHLECHT-2;16
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-8;GESCHLECHT-1;1
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-8;GESCHLECHT-2;8
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-9;GESCHLECHT-1;44
TUM_ICD10_3ST-C23;BERJ-1984;BUNDESLAND-9;GESCHLECHT-2;114
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-1;GESCHLECHT-1;1
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-1;GESCHLECHT-2;13
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-2;GESCHLECHT-1;5
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-2;GESCHLECHT-2;28
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-3;GESCHLECHT-1;18
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-3;GESCHLECHT-2;86
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-4;GESCHLECHT-1;7
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-4;GESCHLECHT-2;41
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-5;GESCHLECHT-1;2
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-5;GESCHLECHT-2;10
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-6;GESCHLECHT-1;5
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-6;GESCHLECHT-2;45
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-7;GESCHLECHT-1;3
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-7;GESCHLECHT-2;13
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-8;GESCHLECHT-1;2
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-8;GESCHLECHT-2;10
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-9;GESCHLECHT-1;28
TUM_ICD10_3ST-C23;BERJ-1985;BUNDESLAND-9;GESCHLECHT-2;126
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-1;GESCHLECHT-1;2
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-1;GESCHLECHT-2;16
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-2;GESCHLECHT-1;3
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-2;GESCHLECHT-2;17
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-3;GESCHLECHT-1;22
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-3;GESCHLECHT-2;61
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-4;GESCHLECHT-1;11
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-4;GESCHLECHT-2;48
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-5;GESCHLECHT-1;4
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-5;GESCHLECHT-2;9
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-6;GESCHLECHT-1;13
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-6;GESCHLECHT-2;44
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-7;GESCHLECHT-1;3
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-7;GESCHLECHT-2;14
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-8;GESCHLECHT-1;2
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-8;GESCHLECHT-2;3
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-9;GESCHLECHT-1;29
TUM_ICD10_3ST-C23;BERJ-1986;BUNDESLAND-9;GESCHLECHT-2;134
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-1;GESCHLECHT-1;4
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-1;GESCHLECHT-2;15
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-2;GESCHLECHT-1;3
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-2;GESCHLECHT-2;14
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-3;GESCHLECHT-1;21
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-3;GESCHLECHT-2;84
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-4;GESCHLECHT-1;16
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-4;GESCHLECHT-2;38
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-5;GESCHLECHT-1;5
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-5;GESCHLECHT-2;11
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-6;GESCHLECHT-1;6
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-6;GESCHLECHT-2;51
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-7;GESCHLECHT-1;3
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-7;GESCHLECHT-2;12
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-8;GESCHLECHT-1;2
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-8;GESCHLECHT-2;7
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-9;GESCHLECHT-1;31
TUM_ICD10_3ST-C23;BERJ-1987;BUNDESLAND-9;GESCHLECHT-2;123
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-1;GESCHLECHT-1;1
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-1;GESCHLECHT-2;17
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-2;GESCHLECHT-1;9
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-2;GESCHLECHT-2;16
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-3;GESCHLECHT-1;17
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-3;GESCHLECHT-2;84
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-4;GESCHLECHT-1;7
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-4;GESCHLECHT-2;44
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-5;GESCHLECHT-1;6
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-5;GESCHLECHT-2;15
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-6;GESCHLECHT-1;5
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-6;GESCHLECHT-2;40
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-7;GESCHLECHT-1;4
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-7;GESCHLECHT-2;20
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-8;GESCHLECHT-1;8
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-8;GESCHLECHT-2;5
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-9;GESCHLECHT-1;26
TUM_ICD10_3ST-C23;BERJ-1988;BUNDESLAND-9;GESCHLECHT-2;110
TUM_ICD10_3ST-C23;BERJ-1989;BUNDESLAND-1;GESCHLECHT-2;15
TUM_ICD10_3ST-C23;BERJ-1989;BUNDESLAND-2;GESCHLECHT-1;6
TUM_ICD10_3ST-C23;BERJ-1989;BUNDESLAND-2;GESCHLECHT-2;12
TUM_ICD10_3ST-C23;BERJ-1989;BUNDESLAND-3;GESCHLECHT-1;13
TUM_ICD10_3ST-C23;BERJ-1989;BUNDESLAND-3;GESCHLECHT-2;70
TUM_ICD10_3ST-C23;BERJ-1989;BUNDESLAND-4;GESCHLECHT-1;8
TUM_ICD10_3ST-C23;BERJ-1989;BUNDESLAND-4;GESCHLECHT-2;40
TUM_ICD10_3ST-C23;BERJ-1989;BUNDESLAND-5;GESCHLECHT-1;4
TUM_ICD10_3ST-C23;BERJ-1989;BUNDESLAND-5;GESCHLECHT-2;17
TUM_ICD10_3ST-C23;BERJ-1989;BUNDESLAND-6;GESCHLECHT-1;6
TUM_ICD10_3ST-C23;BERJ-1989;BUNDESLAND-6;GESCHLECHT-2;34
TUM_ICD10_3ST-C23;BERJ-1989;BUNDESLAND-7;GESCHLECHT-1;6
TUM_ICD10_3ST-C23;BERJ-1989;BUNDESLAND-7;GESCHLECHT-2;17
